,day,cumulative_infected,type,type_pretty,vaccine_efficacy,prevalence
742,23.0,81.3106,Total infected,0%,Vaccine Efficacy 70%,Low
743,24.0,91.2185,Total infected,0%,Vaccine Efficacy 70%,Low
744,25.0,101.94390000000001,Total infected,0%,Vaccine Efficacy 70%,Low
745,26.0,113.34870000000001,Total infected,0%,Vaccine Efficacy 70%,Low
746,27.0,124.88380000000001,Total infected,0%,Vaccine Efficacy 70%,Low
747,28.0,133.1904,Total infected,0%,Vaccine Efficacy 70%,Low
748,29.0,139.1242,Total infected,0%,Vaccine Efficacy 70%,Low
749,30.0,147.3868,Total infected,0%,Vaccine Efficacy 70%,Low
750,31.0,156.2946,Total infected,0%,Vaccine Efficacy 70%,Low
751,32.0,165.5311,Total infected,0%,Vaccine Efficacy 70%,Low
752,33.0,174.7415,Total infected,0%,Vaccine Efficacy 70%,Low
753,34.0,183.5652,Total infected,0%,Vaccine Efficacy 70%,Low
754,35.0,189.8617,Total infected,0%,Vaccine Efficacy 70%,Low
755,36.0,194.537,Total infected,0%,Vaccine Efficacy 70%,Low
756,37.0,200.1904,Total infected,0%,Vaccine Efficacy 70%,Low
757,38.0,205.62720000000002,Total infected,0%,Vaccine Efficacy 70%,Low
758,39.0,210.8798,Total infected,0%,Vaccine Efficacy 70%,Low
759,40.0,216.0821,Total infected,0%,Vaccine Efficacy 70%,Low
760,41.0,220.9459,Total infected,0%,Vaccine Efficacy 70%,Low
761,42.0,224.3727,Total infected,0%,Vaccine Efficacy 70%,Low
762,43.0,226.8136,Total infected,0%,Vaccine Efficacy 70%,Low
763,44.0,229.6273,Total infected,0%,Vaccine Efficacy 70%,Low
764,45.0,232.3748,Total infected,0%,Vaccine Efficacy 70%,Low
765,46.0,235.018,Total infected,0%,Vaccine Efficacy 70%,Low
766,47.0,237.43880000000001,Total infected,0%,Vaccine Efficacy 70%,Low
767,48.0,239.6112,Total infected,0%,Vaccine Efficacy 70%,Low
768,49.0,241.1824,Total infected,0%,Vaccine Efficacy 70%,Low
769,50.0,242.3086,Total infected,0%,Vaccine Efficacy 70%,Low
770,51.0,243.4989,Total infected,0%,Vaccine Efficacy 70%,Low
771,52.0,244.61520000000002,Total infected,0%,Vaccine Efficacy 70%,Low
772,53.0,245.6472,Total infected,0%,Vaccine Efficacy 70%,Low
773,54.0,246.493,Total infected,0%,Vaccine Efficacy 70%,Low
774,55.0,247.2305,Total infected,0%,Vaccine Efficacy 70%,Low
775,56.0,247.8116,Total infected,0%,Vaccine Efficacy 70%,Low
776,57.0,248.1844,Total infected,0%,Vaccine Efficacy 70%,Low
777,58.0,248.5791,Total infected,0%,Vaccine Efficacy 70%,Low
778,59.0,248.9479,Total infected,0%,Vaccine Efficacy 70%,Low
779,60.0,249.2926,Total infected,0%,Vaccine Efficacy 70%,Low
780,1.0,9.999999997489795e-05,Total infected,10%,Vaccine Efficacy 70%,Low
781,2.0,0.06419999999997117,Total infected,10%,Vaccine Efficacy 70%,Low
782,3.0,0.21439999999995507,Total infected,10%,Vaccine Efficacy 70%,Low
783,4.0,0.4930999999999699,Total infected,10%,Vaccine Efficacy 70%,Low
784,5.0,0.921799999999962,Total infected,10%,Vaccine Efficacy 70%,Low
785,6.0,1.5991999999999962,Total infected,10%,Vaccine Efficacy 70%,Low
786,7.0,2.1703999999999724,Total infected,10%,Vaccine Efficacy 70%,Low
787,8.0,2.6293000000000006,Total infected,10%,Vaccine Efficacy 70%,Low
788,9.0,3.725499999999954,Total infected,10%,Vaccine Efficacy 70%,Low
789,10.0,5.454999999999984,Total infected,10%,Vaccine Efficacy 70%,Low
790,11.0,7.917899999999975,Total infected,10%,Vaccine Efficacy 70%,Low
791,12.0,10.975999999999999,Total infected,10%,Vaccine Efficacy 70%,Low
792,13.0,14.935900000000004,Total infected,10%,Vaccine Efficacy 70%,Low
793,14.0,17.909899999999993,Total infected,10%,Vaccine Efficacy 70%,Low
794,15.0,19.99599999999998,Total infected,10%,Vaccine Efficacy 70%,Low
795,16.0,23.727499999999964,Total infected,10%,Vaccine Efficacy 70%,Low
796,17.0,28.573099999999954,Total infected,10%,Vaccine Efficacy 70%,Low
797,18.0,34.60319999999999,Total infected,10%,Vaccine Efficacy 70%,Low
798,19.0,41.527000000000015,Total infected,10%,Vaccine Efficacy 70%,Low
799,20.0,49.430800000000005,Total infected,10%,Vaccine Efficacy 70%,Low
800,21.0,55.1463,Total infected,10%,Vaccine Efficacy 70%,Low
801,22.0,59.24250000000001,Total infected,10%,Vaccine Efficacy 70%,Low
802,23.0,65.958,Total infected,10%,Vaccine Efficacy 70%,Low
803,24.0,73.9459,Total infected,10%,Vaccine Efficacy 70%,Low
804,25.0,83.19250000000002,Total infected,10%,Vaccine Efficacy 70%,Low
805,26.0,92.97999999999999,Total infected,10%,Vaccine Efficacy 70%,Low
806,27.0,103.02799999999999,Total infected,10%,Vaccine Efficacy 70%,Low
807,28.0,110.4469,Total infected,10%,Vaccine Efficacy 70%,Low
808,29.0,115.71339999999998,Total infected,10%,Vaccine Efficacy 70%,Low
809,30.0,123.16040000000001,Total infected,10%,Vaccine Efficacy 70%,Low
810,31.0,131.51500000000001,Total infected,10%,Vaccine Efficacy 70%,Low
811,32.0,140.2445,Total infected,10%,Vaccine Efficacy 70%,Low
812,33.0,149.0421,Total infected,10%,Vaccine Efficacy 70%,Low
813,34.0,157.6594,Total infected,10%,Vaccine Efficacy 70%,Low
814,35.0,163.8878,Total infected,10%,Vaccine Efficacy 70%,Low
815,36.0,168.3708,Total infected,10%,Vaccine Efficacy 70%,Low
816,37.0,173.9098,Total infected,10%,Vaccine Efficacy 70%,Low
817,38.0,179.507,Total infected,10%,Vaccine Efficacy 70%,Low
818,39.0,185.3046,Total infected,10%,Vaccine Efficacy 70%,Low
819,40.0,190.7495,Total infected,10%,Vaccine Efficacy 70%,Low
820,41.0,196.004,Total infected,10%,Vaccine Efficacy 70%,Low
821,42.0,199.8277,Total infected,10%,Vaccine Efficacy 70%,Low
822,43.0,202.5672,Total infected,10%,Vaccine Efficacy 70%,Low
823,44.0,205.7917,Total infected,10%,Vaccine Efficacy 70%,Low
824,45.0,208.8978,Total infected,10%,Vaccine Efficacy 70%,Low
825,46.0,212.0742,Total infected,10%,Vaccine Efficacy 70%,Low
826,47.0,214.94389999999999,Total infected,10%,Vaccine Efficacy 70%,Low
827,48.0,217.6313,Total infected,10%,Vaccine Efficacy 70%,Low
828,49.0,219.4669,Total infected,10%,Vaccine Efficacy 70%,Low
829,50.0,220.95999999999998,Total infected,10%,Vaccine Efficacy 70%,Low
830,51.0,222.4569,Total infected,10%,Vaccine Efficacy 70%,Low
831,52.0,223.90179999999998,Total infected,10%,Vaccine Efficacy 70%,Low
832,53.0,225.2586,Total infected,10%,Vaccine Efficacy 70%,Low
833,54.0,226.451,Total infected,10%,Vaccine Efficacy 70%,Low
834,55.0,227.5391,Total infected,10%,Vaccine Efficacy 70%,Low
835,56.0,228.3668,Total infected,10%,Vaccine Efficacy 70%,Low
836,57.0,228.9259,Total infected,10%,Vaccine Efficacy 70%,Low
837,58.0,229.527,Total infected,10%,Vaccine Efficacy 70%,Low
838,59.0,230.0722,Total infected,10%,Vaccine Efficacy 70%,Low
839,60.0,230.6594,Total infected,10%,Vaccine Efficacy 70%,Low
840,1.0,-9.999999997489795e-05,Total infected,40%,Vaccine Efficacy 70%,Low
841,2.0,0.07209999999997763,Total infected,40%,Vaccine Efficacy 70%,Low
842,3.0,0.17629999999996926,Total infected,40%,Vaccine Efficacy 70%,Low
843,4.0,0.3886999999999716,Total infected,40%,Vaccine Efficacy 70%,Low
844,5.0,0.6933999999999969,Total infected,40%,Vaccine Efficacy 70%,Low
845,6.0,1.0901000000000067,Total infected,40%,Vaccine Efficacy 70%,Low
846,7.0,1.4728999999999814,Total infected,40%,Vaccine Efficacy 70%,Low
847,8.0,1.7835999999999785,Total infected,40%,Vaccine Efficacy 70%,Low
848,9.0,2.4769000000000005,Total infected,40%,Vaccine Efficacy 70%,Low
849,10.0,3.422799999999995,Total infected,40%,Vaccine Efficacy 70%,Low
850,11.0,4.703399999999988,Total infected,40%,Vaccine Efficacy 70%,Low
851,12.0,6.238400000000013,Total infected,40%,Vaccine Efficacy 70%,Low
852,13.0,8.228399999999965,Total infected,40%,Vaccine Efficacy 70%,Low
853,14.0,9.685299999999984,Total infected,40%,Vaccine Efficacy 70%,Low
854,15.0,10.873699999999985,Total infected,40%,Vaccine Efficacy 70%,Low
855,16.0,12.779499999999985,Total infected,40%,Vaccine Efficacy 70%,Low
856,17.0,15.376700000000028,Total infected,40%,Vaccine Efficacy 70%,Low
857,18.0,18.352700000000027,Total infected,40%,Vaccine Efficacy 70%,Low
858,19.0,21.815600000000018,Total infected,40%,Vaccine Efficacy 70%,Low
859,20.0,25.903800000000047,Total infected,40%,Vaccine Efficacy 70%,Low
860,21.0,28.791600000000017,Total infected,40%,Vaccine Efficacy 70%,Low
861,22.0,30.999900000000025,Total infected,40%,Vaccine Efficacy 70%,Low
862,23.0,34.54900000000001,Total infected,40%,Vaccine Efficacy 70%,Low
863,24.0,38.68730000000002,Total infected,40%,Vaccine Efficacy 70%,Low
864,25.0,43.6232,Total infected,40%,Vaccine Efficacy 70%,Low
865,26.0,49.132300000000015,Total infected,40%,Vaccine Efficacy 70%,Low
866,27.0,54.80160000000001,Total infected,40%,Vaccine Efficacy 70%,Low
867,28.0,58.982,Total infected,40%,Vaccine Efficacy 70%,Low
868,29.0,61.93979999999999,Total infected,40%,Vaccine Efficacy 70%,Low
869,30.0,66.4248,Total infected,40%,Vaccine Efficacy 70%,Low
870,31.0,71.6954,Total infected,40%,Vaccine Efficacy 70%,Low
871,32.0,77.39070000000001,Total infected,40%,Vaccine Efficacy 70%,Low
872,33.0,83.25850000000003,Total infected,40%,Vaccine Efficacy 70%,Low
873,34.0,89.13820000000001,Total infected,40%,Vaccine Efficacy 70%,Low
874,35.0,93.65129999999999,Total infected,40%,Vaccine Efficacy 70%,Low
875,36.0,96.8116,Total infected,40%,Vaccine Efficacy 70%,Low
876,37.0,100.9959,Total infected,40%,Vaccine Efficacy 70%,Low
877,38.0,105.6293,Total infected,40%,Vaccine Efficacy 70%,Low
878,39.0,110.37270000000001,Total infected,40%,Vaccine Efficacy 70%,Low
879,40.0,115.1944,Total infected,40%,Vaccine Efficacy 70%,Low
880,41.0,120.02000000000001,Total infected,40%,Vaccine Efficacy 70%,Low
881,42.0,123.6131,Total infected,40%,Vaccine Efficacy 70%,Low
882,43.0,126.1403,Total infected,40%,Vaccine Efficacy 70%,Low
883,44.0,129.31459999999998,Total infected,40%,Vaccine Efficacy 70%,Low
884,45.0,132.8196,Total infected,40%,Vaccine Efficacy 70%,Low
885,46.0,136.3647,Total infected,40%,Vaccine Efficacy 70%,Low
886,47.0,140.04410000000001,Total infected,40%,Vaccine Efficacy 70%,Low
887,48.0,143.4649,Total infected,40%,Vaccine Efficacy 70%,Low
888,49.0,146.0159,Total infected,40%,Vaccine Efficacy 70%,Low
889,50.0,147.7956,Total infected,40%,Vaccine Efficacy 70%,Low
890,51.0,150.034,Total infected,40%,Vaccine Efficacy 70%,Low
891,52.0,152.3707,Total infected,40%,Vaccine Efficacy 70%,Low
892,53.0,154.7054,Total infected,40%,Vaccine Efficacy 70%,Low
893,54.0,157.1622,Total infected,40%,Vaccine Efficacy 70%,Low
894,55.0,159.3667,Total infected,40%,Vaccine Efficacy 70%,Low
895,56.0,161.0721,Total infected,40%,Vaccine Efficacy 70%,Low
896,57.0,162.2485,Total infected,40%,Vaccine Efficacy 70%,Low
897,58.0,163.6613,Total infected,40%,Vaccine Efficacy 70%,Low
898,59.0,165.054,Total infected,40%,Vaccine Efficacy 70%,Low
899,60.0,166.4669,Total infected,40%,Vaccine Efficacy 70%,Low
900,1.0,0.0,Total infected,70%,Vaccine Efficacy 70%,Low
901,2.0,0.04199999999997317,Total infected,70%,Vaccine Efficacy 70%,Low
902,3.0,0.13220000000001164,Total infected,70%,Vaccine Efficacy 70%,Low
903,4.0,0.2825000000000273,Total infected,70%,Vaccine Efficacy 70%,Low
904,5.0,0.46489999999994325,Total infected,70%,Vaccine Efficacy 70%,Low
905,6.0,0.7374999999999545,Total infected,70%,Vaccine Efficacy 70%,Low
906,7.0,0.9597999999999729,Total infected,70%,Vaccine Efficacy 70%,Low
907,8.0,1.2083999999999833,Total infected,70%,Vaccine Efficacy 70%,Low
908,9.0,1.5591000000000008,Total infected,70%,Vaccine Efficacy 70%,Low
909,10.0,2.0720999999999776,Total infected,70%,Vaccine Efficacy 70%,Low
910,11.0,2.7133999999999787,Total infected,70%,Vaccine Efficacy 70%,Low
911,12.0,3.45089999999999,Total infected,70%,Vaccine Efficacy 70%,Low
912,13.0,4.414800000000014,Total infected,70%,Vaccine Efficacy 70%,Low
913,14.0,5.134199999999964,Total infected,70%,Vaccine Efficacy 70%,Low
914,15.0,5.651200000000017,Total infected,70%,Vaccine Efficacy 70%,Low
915,16.0,6.571100000000001,Total infected,70%,Vaccine Efficacy 70%,Low
916,17.0,7.7193999999999505,Total infected,70%,Vaccine Efficacy 70%,Low
917,18.0,9.112199999999973,Total infected,70%,Vaccine Efficacy 70%,Low
918,19.0,10.687299999999993,Total infected,70%,Vaccine Efficacy 70%,Low
919,20.0,12.514999999999986,Total infected,70%,Vaccine Efficacy 70%,Low
920,21.0,13.74939999999998,Total infected,70%,Vaccine Efficacy 70%,Low
921,22.0,14.787599999999998,Total infected,70%,Vaccine Efficacy 70%,Low
922,23.0,16.260400000000004,Total infected,70%,Vaccine Efficacy 70%,Low
923,24.0,18.054100000000005,Total infected,70%,Vaccine Efficacy 70%,Low
924,25.0,20.160300000000007,Total infected,70%,Vaccine Efficacy 70%,Low
925,26.0,22.43289999999996,Total infected,70%,Vaccine Efficacy 70%,Low
926,27.0,24.8236,Total infected,70%,Vaccine Efficacy 70%,Low
927,28.0,26.627200000000016,Total infected,70%,Vaccine Efficacy 70%,Low
928,29.0,27.859699999999975,Total infected,70%,Vaccine Efficacy 70%,Low
929,30.0,29.71139999999997,Total infected,70%,Vaccine Efficacy 70%,Low
930,31.0,32.050099999999986,Total infected,70%,Vaccine Efficacy 70%,Low
931,32.0,34.6472,Total infected,70%,Vaccine Efficacy 70%,Low
932,33.0,37.220399999999984,Total infected,70%,Vaccine Efficacy 70%,Low
933,34.0,40.00789999999998,Total infected,70%,Vaccine Efficacy 70%,Low
934,35.0,41.961899999999986,Total infected,70%,Vaccine Efficacy 70%,Low
935,36.0,43.6472,Total infected,70%,Vaccine Efficacy 70%,Low
936,37.0,45.707299999999975,Total infected,70%,Vaccine Efficacy 70%,Low
937,38.0,48.036,Total infected,70%,Vaccine Efficacy 70%,Low
938,39.0,50.64329999999998,Total infected,70%,Vaccine Efficacy 70%,Low
939,40.0,53.543000000000006,Total infected,70%,Vaccine Efficacy 70%,Low
940,41.0,56.54909999999998,Total infected,70%,Vaccine Efficacy 70%,Low
941,42.0,58.72139999999999,Total infected,70%,Vaccine Efficacy 70%,Low
942,43.0,60.22839999999999,Total infected,70%,Vaccine Efficacy 70%,Low
943,44.0,62.43289999999999,Total infected,70%,Vaccine Efficacy 70%,Low
944,45.0,64.79159999999999,Total infected,70%,Vaccine Efficacy 70%,Low
945,46.0,67.17829999999998,Total infected,70%,Vaccine Efficacy 70%,Low
946,47.0,69.66729999999998,Total infected,70%,Vaccine Efficacy 70%,Low
947,48.0,72.25849999999997,Total infected,70%,Vaccine Efficacy 70%,Low
948,49.0,74.05609999999999,Total infected,70%,Vaccine Efficacy 70%,Low
949,50.0,75.3888,Total infected,70%,Vaccine Efficacy 70%,Low
950,51.0,77.1463,Total infected,70%,Vaccine Efficacy 70%,Low
951,52.0,78.97189999999998,Total infected,70%,Vaccine Efficacy 70%,Low
952,53.0,81.01399999999998,Total infected,70%,Vaccine Efficacy 70%,Low
953,54.0,83.06209999999999,Total infected,70%,Vaccine Efficacy 70%,Low
954,55.0,85.048,Total infected,70%,Vaccine Efficacy 70%,Low
955,56.0,86.48499999999999,Total infected,70%,Vaccine Efficacy 70%,Low
956,57.0,87.61509999999998,Total infected,70%,Vaccine Efficacy 70%,Low
957,58.0,88.9819,Total infected,70%,Vaccine Efficacy 70%,Low
958,59.0,90.4348,Total infected,70%,Vaccine Efficacy 70%,Low
959,60.0,92.0,Total infected,70%,Vaccine Efficacy 70%,Low
960,1.0,-0.00010000000003174137,Total infected,0%,Vaccine Efficacy 70%,Medium
961,2.0,1.4109000000000265,Total infected,0%,Vaccine Efficacy 70%,Medium
962,3.0,4.51909999999998,Total infected,0%,Vaccine Efficacy 70%,Medium
963,4.0,10.252499999999998,Total infected,0%,Vaccine Efficacy 70%,Medium
964,5.0,19.246399999999994,Total infected,0%,Vaccine Efficacy 70%,Medium
965,6.0,32.55509999999998,Total infected,0%,Vaccine Efficacy 70%,Medium
966,7.0,43.01000000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
967,8.0,51.71950000000001,Total infected,0%,Vaccine Efficacy 70%,Medium
968,9.0,68.32860000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
969,10.0,89.86980000000003,Total infected,0%,Vaccine Efficacy 70%,Medium
970,11.0,113.32860000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
971,12.0,136.9459,Total infected,0%,Vaccine Efficacy 70%,Medium
972,13.0,159.27450000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
973,14.0,175.3968,Total infected,0%,Vaccine Efficacy 70%,Medium
974,15.0,187.22650000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
975,16.0,199.4348,Total infected,0%,Vaccine Efficacy 70%,Medium
976,17.0,210.501,Total infected,0%,Vaccine Efficacy 70%,Medium
977,18.0,219.9198,Total infected,0%,Vaccine Efficacy 70%,Medium
978,19.0,227.4509,Total infected,0%,Vaccine Efficacy 70%,Medium
979,20.0,233.475,Total infected,0%,Vaccine Efficacy 70%,Medium
980,21.0,237.84969999999998,Total infected,0%,Vaccine Efficacy 70%,Medium
981,22.0,241.0962,Total infected,0%,Vaccine Efficacy 70%,Medium
982,23.0,243.5671,Total infected,0%,Vaccine Efficacy 70%,Medium
983,24.0,245.6473,Total infected,0%,Vaccine Efficacy 70%,Medium
984,25.0,247.3046,Total infected,0%,Vaccine Efficacy 70%,Medium
985,26.0,248.5491,Total infected,0%,Vaccine Efficacy 70%,Medium
986,27.0,249.5311,Total infected,0%,Vaccine Efficacy 70%,Medium
987,28.0,250.2285,Total infected,0%,Vaccine Efficacy 70%,Medium
988,29.0,250.7956,Total infected,0%,Vaccine Efficacy 70%,Medium
989,30.0,251.21640000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
990,31.0,251.5611,Total infected,0%,Vaccine Efficacy 70%,Medium
991,32.0,251.9339,Total infected,0%,Vaccine Efficacy 70%,Medium
992,33.0,252.2004,Total infected,0%,Vaccine Efficacy 70%,Medium
993,34.0,252.42090000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
994,35.0,252.5831,Total infected,0%,Vaccine Efficacy 70%,Medium
995,36.0,252.7354,Total infected,0%,Vaccine Efficacy 70%,Medium
996,37.0,252.8497,Total infected,0%,Vaccine Efficacy 70%,Medium
997,38.0,252.988,Total infected,0%,Vaccine Efficacy 70%,Medium
998,39.0,253.0841,Total infected,0%,Vaccine Efficacy 70%,Medium
999,40.0,253.1643,Total infected,0%,Vaccine Efficacy 70%,Medium
1000,41.0,253.2425,Total infected,0%,Vaccine Efficacy 70%,Medium
1001,42.0,253.2946,Total infected,0%,Vaccine Efficacy 70%,Medium
1002,43.0,253.3588,Total infected,0%,Vaccine Efficacy 70%,Medium
1003,44.0,253.3968,Total infected,0%,Vaccine Efficacy 70%,Medium
1004,45.0,253.4309,Total infected,0%,Vaccine Efficacy 70%,Medium
1005,46.0,253.471,Total infected,0%,Vaccine Efficacy 70%,Medium
1006,47.0,253.519,Total infected,0%,Vaccine Efficacy 70%,Medium
1007,48.0,253.5672,Total infected,0%,Vaccine Efficacy 70%,Medium
1008,49.0,253.60320000000002,Total infected,0%,Vaccine Efficacy 70%,Medium
1009,50.0,253.6353,Total infected,0%,Vaccine Efficacy 70%,Medium
1010,51.0,253.6533,Total infected,0%,Vaccine Efficacy 70%,Medium
1011,52.0,253.6874,Total infected,0%,Vaccine Efficacy 70%,Medium
1012,53.0,253.7154,Total infected,0%,Vaccine Efficacy 70%,Medium
1013,54.0,253.7415,Total infected,0%,Vaccine Efficacy 70%,Medium
1014,55.0,253.7655,Total infected,0%,Vaccine Efficacy 70%,Medium
1015,56.0,253.7836,Total infected,0%,Vaccine Efficacy 70%,Medium
1016,57.0,253.8176,Total infected,0%,Vaccine Efficacy 70%,Medium
1017,58.0,253.8457,Total infected,0%,Vaccine Efficacy 70%,Medium
1018,59.0,253.8698,Total infected,0%,Vaccine Efficacy 70%,Medium
1019,60.0,253.8998,Total infected,0%,Vaccine Efficacy 70%,Medium
1020,1.0,9.999999997489795e-05,Total infected,10%,Vaccine Efficacy 70%,Medium
1021,2.0,1.3366999999999507,Total infected,10%,Vaccine Efficacy 70%,Medium
1022,3.0,4.302699999999959,Total infected,10%,Vaccine Efficacy 70%,Medium
1023,4.0,9.386799999999994,Total infected,10%,Vaccine Efficacy 70%,Medium
1024,5.0,17.504999999999995,Total infected,10%,Vaccine Efficacy 70%,Medium
1025,6.0,29.372799999999984,Total infected,10%,Vaccine Efficacy 70%,Medium
1026,7.0,38.7175,Total infected,10%,Vaccine Efficacy 70%,Medium
1027,8.0,46.46689999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1028,9.0,61.22839999999999,Total infected,10%,Vaccine Efficacy 70%,Medium
1029,10.0,80.18640000000002,Total infected,10%,Vaccine Efficacy 70%,Medium
1030,11.0,101.2826,Total infected,10%,Vaccine Efficacy 70%,Medium
1031,12.0,123.10230000000001,Total infected,10%,Vaccine Efficacy 70%,Medium
1032,13.0,143.6633,Total infected,10%,Vaccine Efficacy 70%,Medium
1033,14.0,158.3968,Total infected,10%,Vaccine Efficacy 70%,Medium
1034,15.0,169.501,Total infected,10%,Vaccine Efficacy 70%,Medium
1035,16.0,181.3287,Total infected,10%,Vaccine Efficacy 70%,Medium
1036,17.0,192.00809999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1037,18.0,201.18439999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1038,19.0,209.012,Total infected,10%,Vaccine Efficacy 70%,Medium
1039,20.0,215.3367,Total infected,10%,Vaccine Efficacy 70%,Medium
1040,21.0,219.8557,Total infected,10%,Vaccine Efficacy 70%,Medium
1041,22.0,223.18439999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1042,23.0,225.9078,Total infected,10%,Vaccine Efficacy 70%,Medium
1043,24.0,228.20839999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1044,25.0,229.9399,Total infected,10%,Vaccine Efficacy 70%,Medium
1045,26.0,231.4228,Total infected,10%,Vaccine Efficacy 70%,Medium
1046,27.0,232.5271,Total infected,10%,Vaccine Efficacy 70%,Medium
1047,28.0,233.3447,Total infected,10%,Vaccine Efficacy 70%,Medium
1048,29.0,233.964,Total infected,10%,Vaccine Efficacy 70%,Medium
1049,30.0,234.50900000000001,Total infected,10%,Vaccine Efficacy 70%,Medium
1050,31.0,234.9399,Total infected,10%,Vaccine Efficacy 70%,Medium
1051,32.0,235.2505,Total infected,10%,Vaccine Efficacy 70%,Medium
1052,33.0,235.5391,Total infected,10%,Vaccine Efficacy 70%,Medium
1053,34.0,235.7536,Total infected,10%,Vaccine Efficacy 70%,Medium
1054,35.0,235.95,Total infected,10%,Vaccine Efficacy 70%,Medium
1055,36.0,236.0621,Total infected,10%,Vaccine Efficacy 70%,Medium
1056,37.0,236.2064,Total infected,10%,Vaccine Efficacy 70%,Medium
1057,38.0,236.3066,Total infected,10%,Vaccine Efficacy 70%,Medium
1058,39.0,236.3988,Total infected,10%,Vaccine Efficacy 70%,Medium
1059,40.0,236.50900000000001,Total infected,10%,Vaccine Efficacy 70%,Medium
1060,41.0,236.5872,Total infected,10%,Vaccine Efficacy 70%,Medium
1061,42.0,236.6533,Total infected,10%,Vaccine Efficacy 70%,Medium
1062,43.0,236.7054,Total infected,10%,Vaccine Efficacy 70%,Medium
1063,44.0,236.7595,Total infected,10%,Vaccine Efficacy 70%,Medium
1064,45.0,236.8056,Total infected,10%,Vaccine Efficacy 70%,Medium
1065,46.0,236.8578,Total infected,10%,Vaccine Efficacy 70%,Medium
1066,47.0,236.8998,Total infected,10%,Vaccine Efficacy 70%,Medium
1067,48.0,236.9359,Total infected,10%,Vaccine Efficacy 70%,Medium
1068,49.0,236.98,Total infected,10%,Vaccine Efficacy 70%,Medium
1069,50.0,236.998,Total infected,10%,Vaccine Efficacy 70%,Medium
1070,51.0,237.0301,Total infected,10%,Vaccine Efficacy 70%,Medium
1071,52.0,237.0741,Total infected,10%,Vaccine Efficacy 70%,Medium
1072,53.0,237.1203,Total infected,10%,Vaccine Efficacy 70%,Medium
1073,54.0,237.1704,Total infected,10%,Vaccine Efficacy 70%,Medium
1074,55.0,237.19639999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1075,56.0,237.2164,Total infected,10%,Vaccine Efficacy 70%,Medium
1076,57.0,237.2405,Total infected,10%,Vaccine Efficacy 70%,Medium
1077,58.0,237.2685,Total infected,10%,Vaccine Efficacy 70%,Medium
1078,59.0,237.2966,Total infected,10%,Vaccine Efficacy 70%,Medium
1079,60.0,237.31459999999998,Total infected,10%,Vaccine Efficacy 70%,Medium
1080,1.0,0.0,Total infected,40%,Vaccine Efficacy 70%,Medium
1081,2.0,1.088100000000054,Total infected,40%,Vaccine Efficacy 70%,Medium
1082,3.0,3.260499999999979,Total infected,40%,Vaccine Efficacy 70%,Medium
1083,4.0,6.957899999999995,Total infected,40%,Vaccine Efficacy 70%,Medium
1084,5.0,12.609199999999987,Total infected,40%,Vaccine Efficacy 70%,Medium
1085,6.0,20.39269999999999,Total infected,40%,Vaccine Efficacy 70%,Medium
1086,7.0,26.893699999999967,Total infected,40%,Vaccine Efficacy 70%,Medium
1087,8.0,32.1422,Total infected,40%,Vaccine Efficacy 70%,Medium
1088,9.0,41.537000000000006,Total infected,40%,Vaccine Efficacy 70%,Medium
1089,10.0,53.869699999999995,Total infected,40%,Vaccine Efficacy 70%,Medium
1090,11.0,67.9819,Total infected,40%,Vaccine Efficacy 70%,Medium
1091,12.0,82.5872,Total infected,40%,Vaccine Efficacy 70%,Medium
1092,13.0,97.44890000000001,Total infected,40%,Vaccine Efficacy 70%,Medium
1093,14.0,108.3186,Total infected,40%,Vaccine Efficacy 70%,Medium
1094,15.0,116.48689999999999,Total infected,40%,Vaccine Efficacy 70%,Medium
1095,16.0,125.9118,Total infected,40%,Vaccine Efficacy 70%,Medium
1096,17.0,135.543,Total infected,40%,Vaccine Efficacy 70%,Medium
1097,18.0,144.0481,Total infected,40%,Vaccine Efficacy 70%,Medium
1098,19.0,151.7394,Total infected,40%,Vaccine Efficacy 70%,Medium
1099,20.0,158.2545,Total infected,40%,Vaccine Efficacy 70%,Medium
1100,21.0,163.0761,Total infected,40%,Vaccine Efficacy 70%,Medium
1101,22.0,166.66930000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1102,23.0,169.92180000000002,Total infected,40%,Vaccine Efficacy 70%,Medium
1103,24.0,172.7234,Total infected,40%,Vaccine Efficacy 70%,Medium
1104,25.0,175.1202,Total infected,40%,Vaccine Efficacy 70%,Medium
1105,26.0,177.1423,Total infected,40%,Vaccine Efficacy 70%,Medium
1106,27.0,178.8016,Total infected,40%,Vaccine Efficacy 70%,Medium
1107,28.0,180.1362,Total infected,40%,Vaccine Efficacy 70%,Medium
